prod-descr;prod-marca;prod-detalhe;prod-fps;toque seco;todos os tipos de pele;resistente à água;rápida absorção;textura leve;ação antioxidante;controle de oleosidade;possui textura;radicais livres;ácido hialurônico;efeito matte;oil free;oil control;pele oleosa;linhas de expressão;previne o envelhecimento;alta cobertura;previne rugas;uso diário;dermatologicamente testado;textura ultraleve;water gel
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;Descrição do produto um protetor solar facial com toque seco e alta proteção UVA/UVB. oferece uma multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. com carnosina, tem ação antioxidante, que previne os sinais do tempo, e antiglicante, que ajuda a preservar o colágeno da sua pele. enquanto isso, a niacinamida contribui para ajudar no controle de oleosidade ao longo do dia, reduzindo o brilho da pele sem ressecar. Compatível com maquiagem, não esfarela, não arde os olhos e disfarça a aparência de poros.;50;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;Descrição do produto uma fórmula desenvolvida para simplificar sua rotina ao oferecer tratamento, hidratação e proteção solar em um único produto. A vitamina C presente na fórmula contribui para a redução de manchas e irregularidades na pele, promovendo um tom mais uniforme. Este produto atua na proteção e síntese do colágeno, uma proteína essencial para manter a firmeza e a vitalidade da pele.Sua fórmula inclui ingredientes como a cafeína, que ajuda a reduzir o inchaço e as olheiras ao redor dos olhos, proporcionando uma aparência mais descansada.Além da proteção solar, este produto protege a pele contra os danos causados pela luz azul, visível, infravermelho e poluição, mantendo-a saudável e protegida.;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;Descrição do produto Testado dermatologicamente e com uma fragrância suave, o protetor solar facial Sunless tem ação otimizada e ativa na proteção da pele contra a ação dos raios solares UVA e UVB, seja na praia, piscina ou no dia a dia. Além disso, tem um papel importante no combate à formação de radicais livres, evitando que a pele envelheça de forma precoce devido à exposição solar excessiva.;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Efeito Base Fps45 Bege - Pele Morena;Farmácia Artesanal;Descrição do produto O Protetor Solar Color Base FPS 45 Artesanal é compatível com todos os tipos de pele e são ideais para quem busca a praticidade da proteção diária com a suavização de imperfeições. Sua formulação exclusiva garante alta proteção UVA e UVB, é foto-estável, o que reduz a formação de radicais livres, não irrita a pele, pois é toxicologicamente seguro, apresenta excelente absorção, contém vitaminas na sua composição e hidrata a pele, além de ser resiste a água. Cores x Tonalidades de pele: Peach - pele clara Bege - pele morena Sem Parabenos. Consulte sempre seu dermatologista.;45;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Cicatricure Antissinais Efeito Matte FPS 50 40g;Genomma Lab;Descrição do produto Protetor Solar Cicatricure Antissinais Efeito Matte FPS 50 40g;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Herbia Protetor Solar Facial Pele Mista/Seca 30 Fps Natural E Vegano;Herbia cosméticos;Descrição do produto 1º Protetor Solar Natural certificado do Brasil. Fator de proteção UVA/UVB, FPS 30 e alto PPD. Protetor solar físico, hipoalergênico, hidratante com toque seco e que não deixe a pele branca. Seguro para a saúde e para o meio ambiente.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Herbia Protetor Solar Facial Pele Oleosa 30 Fps Natural E Vegano Branco;Herbia cosméticos;Descrição do produto 1º Protetor Solar Natural certificado do Brasil. Fator de proteção UVA/UVB, FPS 30 e alto PPD. Protetor solar físico, hipoalergênico, hidratante com toque seco e que não deixe a pele branca. Seguro para a saúde e para o meio ambiente.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Facial Diário Helioderm Oil Free FPS 70 Sem Cor 50g;Hertz;Descrição do produto O Protetor Facial Diário Helioderm Dermocosmético FPS70 proporciona muito alta proteção UVA e UVB que protege a pele dos efeitos nocivos causados pela radiação ultravioleta e previne o fotoenvelhecimento. Com fórmula dermocosmética desenvolvida com tecnologia farmacêutica, hidrata a pele através de uma textura leve e de rápida absorção com toque seco que não obstrui os poros. Formulado com Ativo Hialurônico, responsável pelo preenchimento da pele, proporciona hidratação intensa e uma pele mais iluminada. Além disso, possui ação antioxidante através da Vitamina E e da Niacinamida que previnem os danos causados pelos radicais livres. Resistente à água e ao suor e dermatologicamente testado. Ideal para o uso diário de adultos e crianças a partir de 12 anos. Para todos os tipos de pele. Contém 50g.;70;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0
Episol Protetor Solar Uniformizador Smart Color Fps 50;Hypera BR;Descrição do produto EPISOL SMART COLOR FPS 50 é um protetor solar indicado para todos os tipos de pele. Sua tecnologia Smart Color, em que os pigmentos estão encapsulados, permite que a cor seja revelada ao ser espalhado para a pele, se adaptando aos diferentes tons. Oferece alta proteção contra os raios UVA e UVB e ajuda a proteger contra a luz visível. Tem ação rejuvenescedora e clareadora devido à presença da Niacinamida. Possui ação antioxidante que preserva o colágeno através de uma tecnologia inovadora que minimiza danos mais profundos na pele causados pelos raios infravermelhos. Proporciona toque seco e sensação de pele limpa, oferece boa absorção e fácil espalhabilidade. É um produto não comedogênico (não provoca cravos), dermatologicamente e oftalmologicamente testado desenvolvido para pele muito sensível à queimadora solar. O uso regular auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol, como envelehemcimento precoce. MODO DE USAR: o produto deve ser aplicado em abundância e uniformemente sobre a pele seca antes da exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. É necessária a reaplicação do produto para manter sua efetividade. Reaplicar após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante exposição ao sol. Uso Diário;50;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Episol Sec Oc Protetor Solar, Mantecorp Skincare;Hypera BR;"DESCRIÇÃO Episol Sec OC é uma linha de protetor solar indicada para pele oleosa. Devido a sua tecnologia Skin Self Control com ativos que agem diretamente na glândula sebácea. Episol Sec OC controla a oleosidade da pele por 12h, reduz os poros e proporciona sensação de pele limpa com toque seco e efeito matificante. BENEFÍCIOS • Tecnologia Skin Self Control: Nova geração em fotoproteção para pele oleosa (glicoesferas de sílica pré-carregadas com os ativos Miniporyl e Nelupure);• 12h de controle da oleosidade e brilho facial;• Reduz o tamanho e número de poros (ação adstringente);• Alta proteção UVA/UVB e Infravermelho A;• Previne o envelhecimento precoce;";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Episol Sec Oc Protetor Solar, Mantecorp Skincare;Hypera BR;"DESCRIÇÃO Episol Sec OC é uma linha de protetor solar indicada para pele oleosa. Devido a sua tecnologia Skin Self Control com ativos que agem diretamente na glândula sebácea. Episol Sec OC controla a oleosidade da pele por 12h, reduz os poros e proporciona sensação de pele limpa com toque seco e efeito matificante. BENEFÍCIOS • Tecnologia Skin Self Control: Nova geração em fotoproteção para pele oleosa (glicoesferas de sílica pré-carregadas com os ativos Miniporyl e Nelupure);• 12h de controle da oleosidade e brilho facial;• Reduz o tamanho e número de poros (ação adstringente);• Alta proteção UVA/UVB e Infravermelho A;• Previne o envelhecimento precoce; SUGESTÃO DE USO Pessoal";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;Descrição do produto Esta marca é um nome reconhecido que fortalece suas necessidades de moda, o que ajuda você a aproveitar do seu style. Por favor, leia as instruções antes de usar.;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;Descrição do produto Protetor solar facial episol color fps70: nova fórmula sem cheiro de protetor solar com o mesmo nível de proteção e cobertura, novos nomes, novas embalagens e nova cor episol color é uma linha de fotoprotetores com cor que oferece alta proteção contra os raios uva/uvb, luz visível e infravermelho a e promove cobertura perfeita e uniforme da pele, com efeito natural, matificante e toque seco. a nova fórmula possui a tecnologia soft focus, um sistema inovador de dispersão dos pigmentos minerais, que suaviza as imperfeições e disfarça rugas finas, linhas de expressão e imperfeições da pele sem obstruir os poros. protege a pele imediatamente após sua aplicação. o uso regular auxilia na prevenção do câncer de pele e de outros efeitos danosos causados pelo sol, como o envelhecimento precoce. ajuda a prevenir queimaduras solares. benefícios: alta e muito proteção uva, uvb, luz visível e infravermelho a promove perfeita cobertura e uniformidade da pele com efeito natural, desenvolvido para peles brasileiras. efeito soft focus, inovador sistema de dispersão dos pigmentos, que disfarça rugas e linhas de expressão. impede a formação de aglomerados. textura foundant com efeito base. efeito matificante, toque seco e sensação de pele limpa. fórmula sem cheiro de protetor solar. hipoalergênico e não comedogênico. proteção imediata. uso diário. modo de usar: o novo protetor solar facial fps 70 deve ser aplicado em abundância e uniformemente sobre a pele seca antes da exposição ao sol, ou sempre que necessário, se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. recomenda-se a reaplicação do produto após transpiração excessiva, exercício físico, mergulho, exposição prolongada ao sol ou após secar-se com toalha, a fim de assegurar sua eficácia;70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
ISDIN Protetor Solar Facial Fusion Water 5 Stars;Isdin Produtos Farmacêuticos LTDA;BENEFÍCIOS Sea Friendly: fórmula composta principalmente por ingredientes biodegradáveis e/ou inorgânicos.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Promopack Compre NEUTROGENA SUN FRESH® Derm Care FPS 70 SEM COR e ganhe Gel de Limpeza NEUTROGENA PURIFIED SKIN® 60g;JNTL CONSUMER HEALTH (BRAZIL) LTDA;"Descrição do produto Promopack Compre NEUTROGENA SUN FRESH® Derm Care FPS 70 SEM COR e ganhe Gel de Limpeza NEUTROGENA PURIFIED SKIN® 60g NEUTROGENA SUN FRESH® Derm Care FPS 70 SEM COR: Possui textura levinha e sequinha que não derrete. A exclusiva tecnologia HELIOPLEX® XP oferece muito alta proteção ampla e eficaz contra os raios UVB, UVA e ajuda a proteger contra a luz visível. Com sílica que atua na oleosidade da pele e complexo antioxidante rejuvenescedor formado por: Niacinamida: ativo clareador de sinais causados pelo sol; Feverfew: poderoso antioxidante; Vitamina C: antioxidante. Gel de Limpeza NEUTROGENA PURIFIED SKIN® 60g: Limpa profundamente, reduz a oleosidade e purifica a pele. Elimina as impurezas e não deixa sensação de ressecamento.";70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fresh Protetor Solar Facial Para Pele Oleosa Derm Care Sem Cor FPS 30,40g;Johnson & Johnson;Descrição do produto Para completar sua rotina de cuidado com a pele, o protetor solar Sun Fresh Derm Care, possui textura ultraleve e seca, que te protege contra os raios UVA, UVB, e ajuda contra a luz visível. Além de tudo isso ele controla a oleosidade da sua pele por 12 horas com complexo antioxidante rejuvenescedor.;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Neutrogena Gel Creme Facial Antissinais Bright Boost, 50ml;Johnson & Johnson;Descrição do produto O que é e para que serve? Um antissinais facial com Neoglucosamina + trio de ácidos renovadores que acelera a renovação celular em até 10 vezes, reduzindo visivelmente linhas finas enquanto fortalece a barreira cutânea, uniformiza o tom e a textura da pele, com resultados em 1 semana. Benefícios e diferenciais -Acelera a renovação celular em até 10 vezes -Reduz visivelmente linhas de expressão -Uniformiza tom e textura da pele -Reduz e equilibra a produção de oleosidade da pele -Textura gel creme: oil free com toque seco e efeito radiante -Não comedogênico, sem álcool e sem parabenos -Indicado para todos os tipos de pele;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
Neutrogena Hidratante Facial Antissinais Face Care Intensive FPS 22, 100g;Johnson & Johnson;Descrição do produto Neutrogena face care intensive antissinais dia fps 22 tem ação eficaz contra os três principais fatores de envelhecimento da pele: linhas de expressão, tom uniforme e firmeza. Ainda proporciona hidratação intensa com proteção solar e toque seco. O único que combina 3 ingredientes dermatologicamente comprovados em um só produto: vitamina c antioxidante, colágeno, niacinamida. Fórmula avançada que oferece mais ciência para sua pele.;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Neutrogena Sun Fresh Protetor Solar Corporal FPS 90, 200ml;Johnson & Johnson;Descrição do produto Proteja sua pele com Neutrogena Sun Fresh, um protetor solar que oferece alta proteção e textura levinha, deixando sua pele protegida, hidratada e seca. Além de possuir alta resistência a água e suor.;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Neutrogena Sun Fresh Protetor Solar Facial FPS 70, 40g;Johnson & Johnson;Descrição do produto Para completar sua rotina de cuidado com a pele, o protetor solar Sun Fresh, possui textura ultraleve e seca, que te protege contra os raios UVA, UVB, e ajuda contra a luz visível. Além de deixar sua pele macia, aveludada e preenchida com seus ativos ricos em propriedades hidratantes.;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Neutrogena Sun Fresh Protetor Solar Facial Para Pele Oleosa Derm Care Pele Morena FPS 70,40g;Johnson & Johnson;"Descrição do produto Neutrogena sun fresh derm care facial fps 70 possui textura levinha e sequinha que não derrete. A excluisva tecnologia helioplexxp oferece muito alta proteção ampla e eficaz contra os raios uvb, uva e ajuda a proteger contra a luz visível. - com sílica que atua na oleosidade da pele - efeito base que cobre imperfeições - complexo antiodixante rejuvenescedor formado por: - niacinamida: ativo clareador de sinais causados pelo sol; - feverfew: poderoso antioxidante; - vitamina c: antioxidante - dermatologicamente testado. Não comedogênico e não obstrui poros";70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
