prod-descr;prod-;prod-comentario;prod-aval;analise_sentimento;sentimento;acuracidade
 Anasol  Multifunção FPS 60 Base Média - Protetor Solar com Cor 60g ; Anasol ;craquela, fica cobertura bem natural.;5.0;{'label': '4 stars', 'score': 0.4129294455051422};positivo;0.4129294455051422
 Anasol  Multifunção FPS 60 Base Média - Protetor Solar com Cor 60g ; Anasol ;otima textura, cheirinho suave, nao irrita pele pesa base. recomendo passar apos hidratante mãos levemente umidas, pois pele seca, protetor logo seca pele, deixando marcas pouco esfarelado.;5.0;{'label': '3 stars', 'score': 0.543211817741394};neutro;0.543211817741394
Neutrogena Kit - Hidratante Facial + Protetor Solar Facial FPS70 - Kit; Neutrogena;luísa f. ameeeei! protetor beeem sequinho, porém creme achei bem leve, pele oleosa, seca.;5.0;{'label': '2 stars', 'score': 0.39828118681907654};negativo;0.39828118681907654
Neutrogena Hydro Boost Kit – Hidratante Facial Water Gel + Sérum Hidratante - Kit; Neutrogena;sonia m. primeira vez compro hidrata bem, uso junto sérum. sim, recomendo produto;5.0;{'label': '4 stars', 'score': 0.33972758054733276};positivo;0.33972758054733276
Neutrogena Hydro Boost Kit – Hidratante Facial Water Gel + Sérum Hidratante - Kit; Neutrogena;0 veronice precisa rever formula talvez pra dar espinhas bom produto leve, hidrata bem, porem pra mim deu espinhas pequenas. sim, recomendo produto;5.0;{'label': '1 star', 'score': 0.4559563398361206};negativo;0.4559563398361206
Neutrogena Hydro Boost Kit – Hidratante Facial Water Gel + Sérum Hidratante - Kit; Neutrogena;0 irani a. rápida absorção. cheirinho perfumado agradável. ideal usar antes maquiagens filtro solar. sim, recomendo produto;5.0;{'label': '4 stars', 'score': 0.3605009615421295};positivo;0.3605009615421295
Neutrogena Hydro Boost Kit – Hidratante Facial Water Gel + Sérum Hidratante - Kit; Neutrogena;0 aline c. melhor hidratante pele oleosa sim, recomendo produto;5.0;{'label': '1 star', 'score': 0.5515625476837158};negativo;0.5515625476837158
NIVEA Sun Protetor Solar Tripla Proteção Antissinais Fps 65 - 40ml; Nivea;ana k. sim, recomendo produto;5.0;{'label': '5 stars', 'score': 0.47144630551338196};positivo;0.47144630551338196
Neutrogena Hydro Boost Kit – Hidratante Facial + Gel Creme para Olhos + Hidratante Corporal + Sérum - Kit; Neutrogena;rosângela t. usando poucas dias vi resultado rosto fica pele oleosa sim, recomendo produto;5.0;{'label': '3 stars', 'score': 0.280032217502594};neutro;0.280032217502594
 Adcos  Fotoproteção Diária Stick FPS80 Ivory - Protetor Solar Facial com Cor 12g ; Adcos ;gostei bastante, cobertura grudenta, deixou pele oleosa, espero verão continue assim. chegou rápido, antes prazo.;5.0;{'label': '4 stars', 'score': 0.32437002658843994};positivo;0.32437002658843994
Hidrasol Protetor Solar Facial FPS 30-50g;Tulípia;ebia fernandes gama protetor solar maravilhosa comprei conter ativos naturais copaíba vou usar pra melasma certeza vou ter ótimos resultados irei comprar novamente, protetor deixa pele óleosa motivo gostei muito.;5.0;{'label': '5 stars', 'score': 0.5695638656616211};positivo;0.5695638656616211
Protetor Solar FPS 70 180g - Ricosol;Ricosol;francinaldo s. surpreendeu preço produto bem textura fina suave perfume agradável, embalagem informa indicado corpo rosto. textura fina oleoso, ficou ótimo usar rosto outro grosso cor. recomendo!;5.0;{'label': '4 stars', 'score': 0.49413031339645386};positivo;0.49413031339645386
Protetor Solar FPS 70 180g - Ricosol;Ricosol;ana tereza santos figueira excelente custo-benefício espalha bem. seca bem;5.0;{'label': '4 stars', 'score': 0.4484061896800995};positivo;0.4484061896800995
Protetor Solar FPS 70 180g - Ricosol;Ricosol;táh toque leve toque leve seco. cheirinho praia 1;5.0;{'label': '1 star', 'score': 0.42847946286201477};negativo;0.42847946286201477
 Adcos  Fotoproteção Diária Stick FPS80 Nude - Protetor Solar Facial com Cor 12g ; Adcos ;melhor protetor solar vida! uso tambem base, otima cobertura. bem branquinha unico fica bom pra mim, deixar aspeto amarelado. comprem!!!!;5.0;{'label': '5 stars', 'score': 0.6986055374145508};positivo;0.6986055374145508
 Adcos  Fotoproteção Diária com Ácido Hialurônico FPS50 Translúcido - Pó Compacto 11g ; Adcos ;cor ficou perfeita pele, textura pó creme adorei;5.0;{'label': '5 stars', 'score': 0.4120306968688965};positivo;0.4120306968688965
 Shiseido  Expert Sun Protector Face Cream FPS 50+ - Protetor Solar Facial 50ml ; Shiseido ;dúvida melhor protetor solar usei lista bem longa! protetor caro, utilizo dias muita exposição solar surfe (segura bem obstruir poros). recomendo pessoas pele oleosas oleosas, pois bem hidratante.;5.0;{'label': '3 stars', 'score': 0.40062955021858215};neutro;0.40062955021858215
 Shiseido  Expert Sun Protector Face Cream FPS 50+ - Protetor Solar Facial 50ml ; Shiseido ;produto bom!;5.0;{'label': '4 stars', 'score': 0.4660772681236267};positivo;0.4660772681236267
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;maravilhoso! oleoso deixa pele bem hidratada.;5.0;{'label': '5 stars', 'score': 0.9544910788536072};positivo;0.9544910788536072
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;ótimo protetor, hidrata bastante pele.;5.0;{'label': '3 stars', 'score': 0.44680625200271606};neutro;0.44680625200271606
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;otimo protetor. fica super sequinho. vale pena.;5.0;{'label': '5 stars', 'score': 0.7630988359451294};positivo;0.7630988359451294
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;excelente produto!;5.0;{'label': '5 stars', 'score': 0.833740770816803};positivo;0.833740770816803
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;chegou super rapido, amei demias ??;5.0;{'label': '1 star', 'score': 0.3556610643863678};negativo;0.3556610643863678
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;gostei textura, arde olhos, fica bem sequinho cheirinho maravilhoso;5.0;{'label': '5 stars', 'score': 0.7410885691642761};positivo;0.7410885691642761
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;achei textura gostosa, nao deixa rosto oleoso;5.0;{'label': '3 stars', 'score': 0.31029239296913147};neutro;0.31029239296913147
 Eucerin  Sun Hydro Fluid FPS 60 - Protetor Solar Facial 50ml ; Eucerin ;bom! textura leve!;5.0;{'label': '3 stars', 'score': 0.41574186086654663};neutro;0.41574186086654663
 Mantecorp  Kit Episol Color Proteção e Uniformização (2 Produtos) ; Mantecorp ;uso protetor bom tempo, sempre gostei dele. entrega boa cobertura deixa pele bem aveludada, sempre selei pó comum, comprar marca, surpreendi, segura tempo oleosidade pele dá ótimo acabamento. único ponto positivo qualquer água protetor escorre.;5.0;{'label': '4 stars', 'score': 0.5734673142433167};positivo;0.5734673142433167
 Cosmobeauty  Blur O3 FPS 95 PPD 50 Natural - Protetor Solar com Cor 50g ; Cosmobeauty ;maravilhoso;5.0;{'label': '5 stars', 'score': 0.9141044616699219};positivo;0.9141044616699219
 Cosmobeauty  Blur O3 FPS 95 PPD 50 Bege Médio - Protetor Solar com Cor 50g ; Cosmobeauty ;maravilhoso;5.0;{'label': '5 stars', 'score': 0.9141044616699219};positivo;0.9141044616699219
 Cosmobeauty  Blur M FPS 75 PPD 30 Bege Médio - Protetor Solar com Cor 50g ; Cosmobeauty ;produto maravilhoso, pele ficou ótima ele. ficou irritada, reduziu bastante oleosidade rosto.;5.0;{'label': '1 star', 'score': 0.5232291221618652};negativo;0.5232291221618652
 Cosmobeauty  Blur M FPS 75 PPD 30 Bege Médio - Protetor Solar com Cor 50g ; Cosmobeauty ;simolesmente maravilhoso, usei junto po compacto d marca, pele fica matte, parece q ta make, fica linda pele ainda protege muito. ate q repor estoque;5.0;{'label': '5 stars', 'score': 0.7412891387939453};positivo;0.7412891387939453
 Eudora  CC Cream Bege Intenso FPS 50 - Protetor Solar 40g ; Eudora ;maraavilhoso, leve cobertura base, deixar pele melecada brilhosa. fico jeito nenhum!;5.0;{'label': '1 star', 'score': 0.6557732820510864};negativo;0.6557732820510864
 Eudora  CC Cream Bege Intenso FPS 50 - Protetor Solar 40g ; Eudora ;excelente produto;5.0;{'label': '5 stars', 'score': 0.7673304080963135};positivo;0.7673304080963135
 Eucerin  Sun Redutor de Linhas FPS 50 - Protetor Solar Facial 50g ; Eucerin ;amando, hidrata pele, pele negra deixa esbranquiçada, amei vale super pena;5.0;{'label': '5 stars', 'score': 0.5336340665817261};positivo;0.5336340665817261
 Eucerin  Sun Redutor de Linhas FPS 50 - Protetor Solar Facial 50g ; Eucerin ;excelente produto. qualidade indiscutível.loja nota 10.;5.0;{'label': '5 stars', 'score': 0.938583493232727};positivo;0.938583493232727
 Eucerin  Sun Redutor de Linhas FPS 50 - Protetor Solar Facial 50g ; Eucerin ;ótimo pele seca gosta acabado glowy. arde olhos.;5.0;{'label': '2 stars', 'score': 0.46306920051574707};negativo;0.46306920051574707
 Eucerin  Sun Redutor de Linhas FPS 50 - Protetor Solar Facial 50g ; Eucerin ;produto maravilhoso!;5.0;{'label': '5 stars', 'score': 0.9428319931030273};positivo;0.9428319931030273
 Eucerin  Sun Redutor de Linhas FPS 50 - Protetor Solar Facial 50g ; Eucerin ;bom;5.0;{'label': '5 stars', 'score': 0.49020475149154663};positivo;0.49020475149154663
 Cosmobeauty  Filtro Solar Stick Blur FPS 75 PPD 25 - 18g - Bege ; Cosmobeauty ;deveria falará produtos top adorei;5.0;{'label': '5 stars', 'score': 0.7170955538749695};positivo;0.7170955538749695
 Cosmobeauty  Filtro Solar Blur M FPS 75 Peles Manchadas 50g - Bronze ; Cosmobeauty ;pele melhorou bastante protetor, vivo usá-lo.;5.0;{'label': '3 stars', 'score': 0.3476509749889374};neutro;0.3476509749889374
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;excelente produto, deixa pele oleosa, rápida absorção. comprei 2°unidade, indicação dermato ???;5.0;{'label': '5 stars', 'score': 0.6632018685340881};positivo;0.6632018685340881
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;excelente produto amoo…;5.0;{'label': '5 stars', 'score': 0.7578124403953552};positivo;0.7578124403953552
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;excelente;5.0;{'label': '5 stars', 'score': 0.785732090473175};positivo;0.785732090473175
 Anasol  Multifunção FPS 60 Base Média - Protetor Solar com Cor 60g ; Anasol ;ameiiiiiii.....;5.0;{'label': '3 stars', 'score': 0.2649390697479248};neutro;0.2649390697479248
 Beyoung  Essential Oil Control FPS 30 - Protetor Solar Facial 40g ; Beyoung ;toque realmente bem sequinho fácil aplicação.;5.0;{'label': '5 stars', 'score': 0.46781161427497864};positivo;0.46781161427497864
 Mantecorp  Episol Intense Bruma FPS 50 - Protetor Solar Facial 200ml ; Mantecorp ;protetor fácil aplicação gruda pele. perfeito. ótima escolha.;5.0;{'label': '5 stars', 'score': 0.6953084468841553};positivo;0.6953084468841553
 Mantecorp  Episol Intense Bruma FPS 50 - Protetor Solar Facial 200ml ; Mantecorp ;prático, adoro protetor;5.0;{'label': '5 stars', 'score': 0.5308437943458557};positivo;0.5308437943458557
 NIVEA  SUN Beauty Expert Pele Equilibrada à Seca FPS 60 - Protetor Solar Facial 50g ; NIVEA ;excelente pele seca, oleoso espalha bem. textura boa, fico sem.;5.0;{'label': '5 stars', 'score': 0.6617134213447571};positivo;0.6617134213447571
 NIVEA  SUN Beauty Expert Pele Equilibrada à Seca FPS 60 - Protetor Solar Facial 50g ; NIVEA ;recebi brinde, sachê desse produto adorei sensação maciez deixa pele! protetor sequinho sensação hidratante! irei comprar sempre.;5.0;{'label': '1 star', 'score': 0.4539183974266052};negativo;0.4539183974266052
 NIVEA  SUN Beauty Expert Pele Equilibrada à Seca FPS 60 - Protetor Solar Facial 50g ; NIVEA ;melhor protetor solar facial usei! deixa pele macia hidratada, toque seda realmente. fórmula leve cheiro bom!;5.0;{'label': '5 stars', 'score': 0.45403578877449036};positivo;0.45403578877449036
 NIVEA  SUN Beauty Expert Pele Equilibrada à Seca FPS 60 - Protetor Solar Facial 50g ; NIVEA ;excelente, pele super sequinha, protege muito!;5.0;{'label': '5 stars', 'score': 0.9004379510879517};positivo;0.9004379510879517
 Mantecorp  Kit Episol Color Proteção e Uniformização (2 Produtos) ; Mantecorp ;amei kit , super recomendo indiquei amigas pq qualidade ótima ,;5.0;{'label': '5 stars', 'score': 0.8076225519180298};positivo;0.8076225519180298
 FQM  Protetor Solar Heliomax FPS 70 Gel Creme Claro 50g ; FQM ;ganhei amostra grátis testei. super aprovado. pele muito, oleosa. deixou pele bem sequinha. pele morena, ficou esbranquiçada. opção cor sequinha,cobre bem imperfeições. melasma,cobriu manchas deixou aspecto lindo. aprovadíssimo.;5.0;{'label': '5 stars', 'score': 0.7769531607627869};positivo;0.7769531607627869
 Eudora  Niina Secrets Niina Skin 12 em 1 FPS 50 - Sérum Facial Multiprotetor 30ml ; Eudora ;gostei bastante produto cumpre promete ! amando ??;5.0;{'label': '4 stars', 'score': 0.41140198707580566};positivo;0.41140198707580566
 ISDIN  Fotoprotector Fusion Water FPS 60 - Protetor Solar Facial 30ml ; ISDIN ;ótimo;5.0;{'label': '2 stars', 'score': 0.2997434139251709};negativo;0.2997434139251709
 Adcos  Fotoproteção Diária com Ácido Hialurônico FPS50 Translúcido - Pó Compacto 11g ; Adcos ;bom!;5.0;{'label': '5 stars', 'score': 0.5043857097625732};positivo;0.5043857097625732
 Avène  Mat Perfect FPS 30 - Protetor Solar com Cor 40g ; Avène ;maravilhoso!!;5.0;{'label': '5 stars', 'score': 0.946962296962738};positivo;0.946962296962738
 Anasol  Multifunção FPS 60 Base Média - Protetor Solar com Cor 60g ; Anasol ;excelente! protetor absorvido rapidamente, deixa cobertura natural bonita pele, oleoso, aceitou bem blush, iluminador sombra cima. ideal aplicar boa quantidade alguns pontos espalhar logo seguida, antes seque. durou bem dia todo clima quente seco brasília.;5.0;{'label': '5 stars', 'score': 0.7829437851905823};positivo;0.7829437851905823
 Sanavita  COLAGENO VERISOL - FRUTAS TROPICAIS - LATA 150 G ; Sanavita ;simplesmente, maravilhoso! cabelo, pele unhas, bem melhor. adorei!;5.0;{'label': '5 stars', 'score': 0.970124363899231};positivo;0.970124363899231
 Profuse  Ensolei Antiacne Color FPS 30 - Protetor Solar Facial 40g ; Profuse ;surpreendeu. textura levinha, seca rápido deixa pele aveludada. leve esperem cobertura base, dá leve cor, pele morena média fiquei rosadinha, realmente adaptou. vi comentários sobre deixar pele brilhante, realmente fica matte, deixa brilho bonito toque seco segurou bem oleosidade, certeza recomendo;5.0;{'label': '5 stars', 'score': 0.34104347229003906};positivo;0.34104347229003906
 Pink Cheeks  Speedo FPS96 - Protetor Solar Facial 14g ; Pink Cheeks ;produto cabe palma mão, tomei susto recebi, rende muito. pele mista único protetor solar deixa rosto oleoso, excelente mesmo, utilizo práticas esportivas sim dia dia. vale pena.;5.0;{'label': '5 stars', 'score': 0.47508513927459717};positivo;0.47508513927459717
SkinCeuticals UV Oil Defense Kit com 2 Unidades – Protetor Solar Facial FPS80 – 40g - Kit; Skinceuticals;aline amei produto! fica sequinho pele. uso muitos anos. sim, recomendo produto;5.0;{'label': '1 star', 'score': 0.2647736966609955};negativo;0.2647736966609955
SkinCeuticals UV Oil Defense Kit com 2 Unidades – Protetor Solar Facial FPS80 – 40g - Kit; Skinceuticals;0 roseli s. confiabilidade empresa excelente produto empresa confiável, entrega prazo. sim, recomendo produto;5.0;{'label': '5 stars', 'score': 0.5170767903327942};positivo;0.5170767903327942
SkinCeuticals UV Oil Defense Kit com 2 Unidades – Protetor Solar Facial FPS80 – 40g - Kit; Skinceuticals;0 jeremias t. uso tempo, perfeito. sim, recomendo produto;5.0;{'label': '1 star', 'score': 0.4552234411239624};negativo;0.4552234411239624
SkinCeuticals UV Oil Defense Kit com 2 Unidades – Protetor Solar Facial FPS80 – 40g - Kit; Skinceuticals;0 renata t. maravilhoso! deixa sequinha. cheiro. sim, recomendo produto;5.0;{'label': '1 star', 'score': 0.8891570568084717};negativo;0.8891570568084717
 Umbrella  Intelligent Fluido FPS 50 - Protetor Solar Facial 50g ; Umbrella ;gente, ganhei umas amostras desse protetor simplesmente apaixonada! pele oleosa protetor nao fica grudento brilhoso! outra vantagem nao arde pele olhos! super aprovado!;5.0;{'label': '5 stars', 'score': 0.7159998416900635};positivo;0.7159998416900635
Protetor Solar Facial Hipoalergênico Alta Proteção UVA e UVB Allergic Center 50gr (FPS 30);Allergic Center;rosangela cristina marchiori vale pena nome padrão: fps 60 excelente. textura ótima , boa absorção, toque seco. 50gramas , pouco caro quantidade, vale pena.;5.0;{'label': '4 stars', 'score': 0.4413131773471832};positivo;0.4413131773471832
