prod_descricao;prod_marca;prod_avaliacao;prod_comentario
Protetor Solar Facial FPS 75 60g - Anasol;Anasol;4.4;Pedro Vinicius Neres melhores protetores solar há!      Ótimo produto! Espalha bem, absorve rápido. Custo-benefício excelente! 
Protetor Solar Facial FPS 75 60g - Anasol;Anasol;4.4;Maravilhoso! conheço protetor, cheiro suave pele fica hidratada viço, pele mista adapta bem. Maravilho      conheço protetor, uso dentro casa conta lâmpadas led, pele mista adapta bem, além deixá-la viçosa hidratada. 
Protetor Solar Facial FPS 75 60g - Anasol;Anasol;4.4;compra entregues todos produtos. Faltou produto      gostei. Faltou produto. 
Protetor Solar Facial FPS 75 60g - Anasol;Anasol;4.4;Maria Fernanda Sequinho      Absorve rápido, toque sequinho cheirinho praia. Além maior mercado protetores faciais, amei. 1 pessoa achou útil 
Protetor Solar Facial FPS 75 60g - Anasol;Anasol;4.4;Raquel Excelente      Produto ótimo 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;ANA CRISTINA S. FALCÃO BOM      chegou antes prazo produto realmente responde anúncio. oleoso pele fica sequinha 1 pessoa achou útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Daniel Nogueira Excelente      Top 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Ariane bom produto      Gostei muito, bem fluído, rende bastante, fica meio oleoso (não seca totalmente) passar pó banana cima fica perfeito. pele oleosa deu super bem ele. cheiro suave. 1 pessoa achou útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Aline Machado Killing Protege bem peles sensíveis      protetor solar protege bem peles sensíveis, gorduroso pele absorve bem rápido. Recomendo. 3 pessoas acharam útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Gil Anasol protetor solar facial      usando primeira vez fator 99 rapido absorver pele grosso ...a textura dele.super fina . 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Fernanda Almeida Ótimo custo benefício.      Compra entrega segura. 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Daniel Nogueira Excelente      Top 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Malena bom      Adorei textura protege bem 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;"Elisa SP Espalha fácil rende bastante.      consistência líquida, espalha bem , fica aparência ""brilhosa"" pele, boa duração. Ótimo custo benefício. "
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;"Elisa SP Espalha fácil rende bastante.      consistência líquida, espalha bem , fica aparência ""brilhosa"" pele, boa duração. Ótimo custo benefício. "
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Gil Anasol protetor solar facial      usando primeira vez fator 99 rapido absorver pele grosso ...a textura dele.super fina . 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Malena bom      Adorei textura protege bem 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Ariane bom produto      Gostei muito, bem fluído, rende bastante, fica meio oleoso (não seca totalmente) passar pó banana cima fica perfeito. pele oleosa deu super bem ele. cheiro suave. 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Fernanda Almeida Ótimo custo benefício.      Compra entrega segura. 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;ANA CRISTINA S. FALCÃO BOM      chegou antes prazo produto realmente responde anúncio. oleoso pele fica sequinha 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Andriel Santos Showw      
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Aline Machado Killing Protege bem peles sensíveis      protetor solar protege bem peles sensíveis, gorduroso pele absorve bem rápido. Recomendo. 1 pessoa achou útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Aline Machado Killing Protege bem peles sensíveis      protetor solar protege bem peles sensíveis, gorduroso pele absorve bem rápido. Recomendo. 2 pessoas acharam útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Clyvia Proteção esperada      possui proteção seca, hidrata cor branca produto desaparece pele altera cor maquiagem. Satisfeita resultado proteção. Manaus sol efeitos calor sentidos sombra… proteção produto eficaz sobre vermelhidão acusada calor. 6 pessoas acharam útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;ANA CRISTINA S. FALCÃO BOM      chegou antes prazo produto realmente responde anúncio. oleoso pele fica sequinha 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;ANA CRISTINA S. FALCÃO BOM      chegou antes prazo produto realmente responde anúncio. oleoso pele fica sequinha 1 pessoa achou útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Francisco Solano Lopes Surpreso      surpreso positivamente produtos marca Anasol. 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Aline Machado Killing Protege bem peles sensíveis      protetor solar protege bem peles sensíveis, gorduroso pele absorve bem rápido. Recomendo. 3 pessoas acharam útil 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.6;Francisco Solano Lopes Surpreso      surpreso positivamente produtos marca Anasol. 
Protetor Solar Facial FPS 99 60g - Anasol;Anasol;4.7;Ariane bom produto      Gostei muito, bem fluído, rende bastante, fica meio oleoso (não seca totalmente) passar pó banana cima fica perfeito. pele oleosa deu super bem ele. cheiro suave. 1 pessoa achou útil 
Protetor Solar Facial FPS30 Base Morena Nupill 30g, Nupill, Marom Claro;Condor Brasil;2.9;Ana Qualidade inferior preço alto      produto péssimo! 
Protetor Solar Facial Hipoalergênico Alta Proteção UVA e UVB Allergic Center 50gr (FPS 30);Allergic Center;5.0;rosangela cristina marchiori Vale pena    Nome padrão: FPS 60  Excelente. Textura ótima , boa absorção, toque seco. 50gramas , pouco caro quantidade, vale pena. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Camilla comprinhas pele rsrs melhor protetor solar pele      Amei protetor solar dermatologista indicou deixa pele oleosa cheiro gostoso pele fica bem idatrada sequinha segunda vez compro 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Leidy Monteiro Perfeito      toque super aveludado, maravilhoso, cheiro suave. fácil espalhar pele. pele melhorou uso dele. Recomendo protetor. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;CLÁUDIA MACHADO CARVALHO Gostei.      Chegou bem embalado, rápido. Deixa pele pouco oleosa, vale pena. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Victor Oliveira Fluido leve      Produto bem leve, toque seco excelente espalhabilidade. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Ana Protetor solar      Excelente, uso marca. Pele fica sequinha. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Jonathan Maravilhoso      Amo protetor! deixa pele boa, fica oleoso dura bastante. pele oleosa realmente segura oleosidade. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;and otima      boa, dexia pe perfeita 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Cinthya Textura leve macia      Cheiro suave leve, textura macia, creme ñ grudento, sensação veludo, pele fica bem macia. única coisa q deixa pouco encomodada produto ñ vem lacre alumínio ponta, veio certinho produto. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Luciana Excelente produto      bom. Deixa pele sequinha previne contra espinhas. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;José Roberto Moraes Excelente produto      deixa pele oleosa pastoso/excelente marca.Venho usando vários anos 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Fernanda Duraes Entrega promete      bom produto ! proteção q baixa 30 FPS. Sequinho pele 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps30 40G;L'Oréal Brasil;4.7;Entrega ruim vale      pra pele oleosa, bom hidratante, compraria novo. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Aline Custo-benefício.      Gosto bastante desse filtro cor, bem clarinho, fica laranja, deixa pele oleosa proteje bem. Uso todo dia. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Gabriel Cambraia Nunes Ruim      Arde olho, claro, transfere nada antioleosidade. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Sirlei Silva Simplesmente maravilhoso      deixa pele oleosa, cobertura perfeita base. Recomendo medo troco mais. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Sirlei Silva Simplesmente maravilhoso      deixa pele oleosa, cobertura perfeita base. Recomendo medo troco mais. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Amanda Carolina Excelente custo benefício      Gostei bastante produto. protetor solar leve cobertura cor bem clara, seca uniformiza tom pele, normalmente uso base tom 4 (clara pouco amarelada), deu super certo pele. certeza vou comprar frequência, além cuidar pele disfarçada imperfeições. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Suely Fogassa Boa      Gostei, errei cor. clara. espalha bem deixa pele melada. Cumpre prometido. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Eloize Ferreira Costa Ótimo produto      produto ótimo. boa cobertura, embora protetor base. cor, consegue fazer função base boa. branca, rosto meio rosado achei ficou bem uniforme. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Bruna Paula Braga Carvalho bom, porem precisa reaplicar algumas horas      bom, porem precisa reaplicar algumas horas, nao dura dia todo. Reaplico hora almoço cobertura durar 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Nilda Fernandes Ótimo cobertura      Maravilhoso! Amei? 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Jane Ótimo      Ótimo. Preço qualidade. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Vanessa Costa Protetor solar L'Oréal      Bom protetor. gostei pq deixou rosto meio palito,sou bem branquinha. mim tranquilo comprei usar casa outra marca usar rua. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Cliente Kindle bom tende esbranquicar      Produto bom, cheiro agradável textura sequinha. Cobre razoavelmente manchinhas suaves uniformiza pele. Contudo preciso cuidado pois mínimo suor fica esbranquiçado. usado dias quentes pó compacto cima. 5 pessoas acharam útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Amanda Bom      Produto bom peles secas mistas. Fica hidratada, transfere roupas, máscaras, etc. Textura cremosa, fácil aplicar, parecida protetor solar corporal. cor clara bem clara, pele bronzeada, optarei cor média. 1 pessoa achou útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Cliente Kindle bom tende esbranquicar      Produto bom, cheiro agradável textura sequinha. Cobre razoavelmente manchinhas suaves uniformiza pele. Contudo preciso cuidado pois mínimo suor fica esbranquiçado. usado dias quentes pó compacto cima. 8 pessoas acharam útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Jaqueline Nascimento Bom      cheiro bem gostoso cor deixou desejar, claro, quase deixa pele branca 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Júlia cor perfeita!!      gente produto maravilhoso, finalmente protetor cor deixa amarelada, tirei estrela apenas embalagem vaza pouco oleosidade segura tanto tempo. todo modo vale compra. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Fabrício Pinheiro Moura leal Promete diz      Produto bom , deixa pele seca aveludada . N arde olhos , recomendo ! 3 pessoas acharam útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Amanda Bom      Produto bom peles secas mistas. Fica hidratada, transfere roupas, máscaras, etc. Textura cremosa, fácil aplicar, parecida protetor solar corporal. cor clara bem clara, pele bronzeada, optarei cor média. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Cliente Kindle bom tende esbranquicar      Produto bom, cheiro agradável textura sequinha. Cobre razoavelmente manchinhas suaves uniformiza pele. Contudo preciso cuidado pois mínimo suor fica esbranquiçado. usado dias quentes pó compacto cima. 6 pessoas acharam útil 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Laynara Melhor custo beneficio      Barato, espalha bem deixa pele oleosas. Ideal opção filtro 70. Ótimo custo benefício. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;Marina Bom custo beneficio      vale preço bom perfeito. Espalha fácil fica acumulado alguns pontos. Sugiro finalizar pó maquiagem, cumpre promessa. 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;bom...ameiiii Bom      Gostei 
Protetor Solar Facial L'Oréal Paris Solar Expertise Antioleosidade Fps60 Cor 1.0 Clara 40G;L'Oréal Brasil;4.4;indico televisão, marca realmente boa porém tv problemas placa, logo primeira semana saia sozinho YouTube Netflix, entrei contato Philco ouvir problema tv, garantia 1 semana nada feito, devolvendo pedido rebolso compro nenhuma Philco Sintema rodu tomei cuidado pq pesquisa YouTube muitos vídeos reclamando realmente sai sozinho, vou comprar Philco normal aparelho pra transforma Smart, pior mandei pra umas pessoas queria comprar tbm devolvendo pq saído. Tomei cuidado Otimo      Chegou tempo certo, pele oleosa uso casa, aparentemente bom oleoso usei 3 vezes 
